product_type,region,line_speed,workers_active,energy_usage,waste_amount,package_weight_avg,machine_vibration,disruption_flag
Apple,East,21.761611597575424,28,451.64083734379875,2.099192398382478,1.686070428853059,1.8903864168894582,0
Cucumber,East,44.543982379060914,28,478.31225953384666,2.266720727675025,2.2333494443897948,1.9491198019883538,0
Tomato,East,5.842249505856899,21,556.8326630317002,1.8519319049182692,2.204505271531378,6.0537462825334964,1
Potato,South,12.092096139155863,20,543.1463702628135,5.277052839811267,1.2604424042996105,1.2411239656396438,1
Potato,East,7.724474020474254,25,547.4207422858342,1.9125575476548229,2.237625195055016,4.29978374529135,0
Carrot,North,17.675441911409795,30,456.17431163177235,3.155386936888018,1.3269501240418737,5.791407789522632,0
Carrot,North,10.029376800742186,20,311.3820694625974,7.9882808436500055,2.1048315037626066,3.365229554066496,0
Potato,West,11.775898708797492,21,272.69364066799017,3.8673670547709538,1.9594807074008538,4.029378996437924,1
Tomato,West,21.363623964870545,32,408.0606717043096,9.09900873645016,2.1552551930988555,3.7996981138915475,0
Tomato,West,33.31374360718267,12,302.00432677634694,1.1375356123311169,1.7913555853465506,5.18471928682624,0
Carrot,South,29.8564128505819,26,482.60482902161084,0.9226031716909444,1.6783022360323931,2.2295823018238012,0
Apple,North,16.310116163793506,18,354.09661247776677,4.87015778236597,1.6192105154473666,6.2455904816844505,1
Potato,North,19.593917893192344,17,357.04608264243205,2.7759334437330305,1.913777151725092,1.3933140485239484,0
Apple,West,53.666304823874704,25,792.1456999893046,1.367634354220599,1.7134495272811814,1.6498347191592813,0
Carrot,West,19.158869077686727,33,444.61644326137264,0.9707874693554044,2.0792294692646154,4.065946537884489,0
Apple,East,27.34492941016253,27,290.9615010171835,5.017330035891847,2.110817378093012,4.603880382968721,0
Tomato,West,20.40009847595055,28,615.8816023016395,3.6613786831736816,2.1454298469247712,2.8561397344906467,0
Cucumber,South,15.41951312733212,36,699.6540824509647,5.074720185397408,2.093561548142303,5.630124237528129,1
Cucumber,West,34.63415395996522,26,426.94602770986364,5.955393972932311,2.016295129162936,2.8619059401394846,1
Apple,North,5.074649757304924,19,368.8876007516504,1.6917558097784977,1.4985965086644706,1.4020153368088912,0
Cucumber,South,19.43671480766582,24,408.63738067149325,0.7472079488362084,2.235679847539733,11.095031087399612,0
Apple,East,17.870023805527204,36,543.1252373774186,1.249454337150537,1.777283399584757,5.1316648202286395,1
Potato,South,29.1188516193635,34,278.4839550996628,6.3614776511032165,2.1344443305018714,1.5907085639984082,0
Carrot,East,17.21319680427295,27,388.7553285101547,8.660160337914625,1.9966739791118822,2.8502999418833492,0
Apple,East,13.521716936676176,20,435.1257094940318,0.8914718146412445,2.1147853605771028,2.5832661766056013,0
Tomato,North,26.950803198865852,20,304.1595242420088,2.0510116759895283,2.194879903755705,4.28568166078968,0
Carrot,South,32.84600855429262,20,381.28525425043574,1.2866895598471275,1.329628170311973,2.0411806421723107,1
Tomato,East,11.22431104444037,30,291.48368539191716,9.771746096754777,1.6252844686298415,1.748470824056633,0
Cucumber,South,28.579492339798726,30,488.11565894444385,4.619363048893794,1.3697216157928271,15.083403985670422,0
Potato,East,8.163912902670736,24,235.8076074706987,2.950820042676602,1.610516391041592,1.1998189554136292,1
Cucumber,West,7.506595214226417,27,448.4636865414966,11.016546533756944,2.413436983788593,5.545176003140287,0
Potato,West,34.481107465134635,31,496.64922414323024,1.1070819441398452,1.7781440481021655,4.730166459208145,1
Apple,South,13.312666017774195,12,792.1820126066672,3.3012352527802764,2.3608934440046534,4.76498874389579,0
Carrot,South,27.752728859879475,31,440.94868195775445,4.216501564687888,2.049123383575677,4.11351045855218,0
Tomato,East,16.73770445779541,25,652.3311080290197,0.9609150632953577,1.6006510981786664,2.299607316350458,0
Apple,East,41.63919521196226,30,448.78903156930375,0.7641702158306938,2.019486666702427,3.9787129551843567,0
Tomato,East,19.268903594900785,32,467.7483421380265,4.223350954006441,1.7937657535398104,5.216191493495614,0
Potato,North,14.840712564523402,30,208.76527815890202,1.7360016104430147,1.48714909711962,6.233176451161745,0
Tomato,North,24.170467851898785,25,302.7326263875258,2.8250186566661926,1.8728414878934831,4.765205573218416,0
Cucumber,South,26.229284049491834,16,624.2628141010393,9.402292299911341,2.04240715266271,2.0561081102529677,1
Tomato,South,14.146737243062686,24,311.8133057351292,4.341943349581234,1.67094180049893,2.548725965571996,0
Potato,West,15.86412123800834,21,518.7392131586944,2.263804199004343,1.3817309330897294,2.700464802485229,0
Tomato,West,8.517901795547996,32,226.3128842476498,1.9096766716286477,1.9053054706030998,6.509145609459755,0
Carrot,South,17.584373704942983,29,645.8600197245278,3.9161719648988056,2.071201309489969,3.581828893725106,1
Potato,East,17.497390086001094,23,277.5083080762273,1.5748016117127706,1.579914503687512,2.905255111607696,0
Carrot,North,33.96656282977606,23,408.16733738303884,4.233861330870504,1.0939363955519035,6.494901038260082,1
Apple,South,12.791264354838532,24,485.26098640341576,1.2196507942561778,1.325617564797541,7.324681992471825,0
Carrot,South,33.00896640358204,31,422.5677000979597,2.2270503989153223,1.7876651119292228,1.8878746392054921,0
Apple,West,8.12986477281301,19,520.3172323302088,1.5809819388510042,1.7100746064836505,7.303147204590591,0
Potato,South,17.978337708875713,32,479.7498672316044,2.305960754941436,1.6217595076749132,6.125838851452378,0
Tomato,West,20.787528731545642,12,578.1091808490593,1.3219924195382573,2.317756770096952,2.8175756232832803,1
Potato,North,33.496344861254315,32,427.40943777598255,5.319022700647023,2.381896606947697,3.2330397860583604,0
Cucumber,South,20.62248991858461,29,315.8670992018335,1.5733445893852578,2.397512130922302,2.928547026925545,0
Potato,North,24.452434750051278,26,313.9650862640609,1.8752401674230321,1.892388148633909,2.0171138903137535,1
Potato,West,4.72101367285347,31,748.7229978387276,1.656656229430103,2.561357808093547,3.871531083030046,1
Cucumber,East,19.014482721276686,15,480.91119282754624,1.3966041303755317,1.8527023281328325,3.7573795236799397,0
Cucumber,East,18.803564970126487,32,383.73676973124776,1.7788060927501104,2.391771386908562,3.67851667393688,1
Potato,North,10.316124877650266,17,309.1447885772304,6.135330316280128,2.2491473877599883,2.7226222184420186,0
Cucumber,East,27.636962746350157,23,630.9688239745203,1.1872498505663365,1.947547970536003,3.3883838962745187,0
Potato,North,36.361268409791506,18,611.6996239242898,5.328887528393057,2.5569774468472155,3.6937712966440235,1
Potato,East,25.7830295840797,20,459.7366050909483,1.6569247503480657,2.4547409120302595,4.1917254787309615,0
Cucumber,South,4.961157561278583,23,460.54762830153857,9.862170945305246,1.8881235285289169,1.7718476805240713,1
Apple,West,11.009528589823443,24,771.5672462834909,3.871009038905337,2.1916776292983204,3.897034775137519,0
Cucumber,East,12.341116757880057,17,585.2191706629479,1.5212408848024617,1.745301804164081,3.5965641359109637,0
Tomato,North,22.66454922000563,21,404.7354707642178,1.0253967282221734,2.409558053366531,3.6574440772913133,0
Apple,West,25.957012074064075,32,327.15963640355756,2.9374974536222256,2.1169290485208143,1.7018581031691558,0
Tomato,South,10.107283213191485,21,364.8608496870695,3.9522200089831214,1.0736788010914677,4.730193689850337,0
Cucumber,South,53.416644728706984,23,412.43314180899307,3.263118525304587,2.1994851522275938,4.782492155797376,1
Cucumber,North,13.351138427978803,33,233.65417528731157,5.260237612917679,2.58075036650871,4.039156144916942,1
Potato,East,17.022803469006565,35,453.461306813135,4.526981385283376,1.5701523364335865,7.824864198253207,0
Tomato,East,9.518510994478474,14,274.35639427272383,2.3485029722440918,2.7187363891102336,3.116474784089702,1
Cucumber,West,16.090395253384443,36,288.84324697668933,2.2830102093655467,2.343194084243347,2.590815206571892,1
Cucumber,North,7.618896819663091,31,435.94932503007755,0.8024406537517171,2.823485201180211,3.2418587811782866,0
Cucumber,North,4.674730199137203,22,784.319219812272,1.73161238009066,1.8858569461818708,8.527267774117622,0
Tomato,West,15.814262374487454,22,585.8637908438633,8.036807620736626,2.5315529603460827,1.3172694166584433,0
Cucumber,West,12.195115098029877,32,490.6210536623118,4.235639825157239,1.6092558901959668,1.8849562444603765,0
Carrot,East,18.834700270092938,33,533.4606728112188,5.742272915366076,1.9432352498757708,1.6928855924918589,0
Carrot,West,25.526211530292624,22,454.5618222446977,1.7668881745678582,2.5200644526001987,3.570594737283747,1
Cucumber,North,26.354698777460012,24,483.7066486669797,6.551548148017753,2.1743013050220164,2.6379135801126345,0
Apple,South,7.188604141448742,30,218.33810366602364,2.684988336745332,3.0116136622697613,2.430303928451357,0
Tomato,South,7.635814990073296,22,473.99128726350636,4.281343148973443,1.9729590361317713,3.5467160678401544,0
Potato,South,16.31190224294681,20,407.27081169784225,2.5420499558961627,1.8338521257897131,2.390714920271735,1
Apple,South,11.202184185893366,24,404.4251388997854,3.730639178643836,2.1832011088512218,3.982403666387305,1
Carrot,North,18.768629197288902,23,557.7584177524307,3.867294405163972,2.4726525406058126,2.034679544706523,0
Tomato,South,22.42222715886492,29,477.01454845171776,1.140537287226557,1.373135353923733,2.8503362082780574,0
Potato,North,20.86434129159511,29,700.5269449005851,5.91456200657823,1.9733979675694622,2.1925415201536,1
Carrot,East,30.800480393651842,19,447.8461859196,6.783878269173703,1.7981697163185975,3.2227545198054632,0
Cucumber,South,19.10314918074527,24,493.4211742639807,2.621940329556422,2.2906695383586504,3.364843583186555,0
Cucumber,North,13.98621488413794,29,274.745920147393,6.00220737370459,1.545643268368268,2.0320259885653877,0
Potato,East,32.275528696164756,26,248.71141967595315,1.6605459858322955,1.6499322875745666,3.036220859906928,0
Tomato,East,13.88710625389271,32,318.10460224194094,3.634967564627076,2.372226652489262,3.522491141139477,1
Potato,East,20.054865563441574,18,530.4201675622779,2.6190182747280977,2.111815112254345,4.57985364043425,0
Potato,South,17.962239967593913,26,579.8805448800331,1.596760260714297,1.6166447055868587,10.90446619273424,1
Apple,West,104.11032324654344,22,680.8666461846133,1.8839043466222083,2.4742853554482367,33.58493920022861,0
Cucumber,North,20.896062079516412,21,413.6495333680777,5.407993146144516,1.4543582611998729,7.141051719019769,1
Cucumber,South,35.28801687915157,22,299.40959482740067,0.8893361325408355,1.9723493095190439,2.177147289697931,0
Carrot,North,23.176731197037448,24,674.8113066763892,1.9351573278987888,1.5808589471522516,1.9215148454547675,0
Apple,North,17.85054857765793,20,472.56917775360813,1.9794171864376695,2.2305026908704884,1.2637764469721848,0
Cucumber,West,13.283439938932764,30,255.68306800671732,8.456956778737526,1.4715682955109517,1.3980902316022321,0
Apple,South,19.232142872333682,16,528.0781931420535,11.089613720539118,2.453811154537704,2.001813537709658,0
Tomato,West,13.931187370428724,21,380.80321394580494,6.234632861561277,2.366060738393241,1.795648296517346,0
Apple,East,18.245334815396543,41,343.4080041117869,3.168719938028854,1.7250616348233017,3.3642704655558635,0
Cucumber,South,15.001237315979326,21,381.8610785501469,1.4962674536138112,1.3382802592787553,4.204719873984585,0
Potato,East,38.59248362299469,27,468.86880755632797,3.1308055757107867,2.38109669279862,3.3824688569740657,1
Tomato,West,20.693461199678445,28,617.0012192790435,4.4780921616661,2.6703156408106064,4.594369175893622,0
Tomato,East,18.90691044511414,18,376.3085350029166,4.816513866664918,1.9946681946209737,1.6281963361629552,1
Cucumber,North,16.112538663305067,24,786.9853255362923,2.3491011690497157,2.1018633670223474,1.4869418679783306,0
Apple,West,9.134453020319532,27,403.471388642263,2.925192773375946,2.038490025118804,4.341327497732618,0
Potato,East,9.833204727399359,33,418.8412134543442,2.338200192352204,1.5861389655689693,2.0013252780365085,0
Cucumber,East,29.80002081487506,29,340.60626090790726,4.66308817795033,1.8529086450971213,5.810517578896796,0
Tomato,East,7.576244918612306,34,649.0695155490536,2.268894065195503,2.047314739528455,5.578097576938731,1
Tomato,East,21.07642390670933,15,363.735806752451,5.2681964528649825,1.7133999959266237,1.9143131901588484,1
Tomato,South,10.390387019235344,28,384.40267668182327,4.529329442746831,1.9896446236303016,5.491043609513442,0
Tomato,East,19.899538421821926,21,323.10438307743027,5.560201770187512,1.9366206054842507,3.4298082067748754,0
Tomato,East,20.82321665387195,27,620.3795055752132,1.273519357051195,2.2408362730215208,4.048155388919204,0
Apple,South,36.05629253774274,22,424.8384072140602,5.8824001774727845,1.5242871079160316,2.5338550005888214,0
Potato,East,42.54143943197603,26,230.00168765704422,1.5294654286494789,1.785909959644417,2.1836166617852757,0
Apple,East,25.451729514083894,29,362.0784618142475,4.9281876039576025,2.0491589111924173,4.185028730358605,0
Potato,East,11.72903682214628,21,328.2348108918417,3.0902386127004045,3.1384902364126033,4.858826830290518,0
Apple,South,17.038891815739994,24,340.38564035120316,3.141650924813452,2.1987873371474724,5.121265771859002,1
Cucumber,North,14.10272094717212,26,314.08506542161075,1.6455574765951917,1.842398210240927,4.377091252651052,0
Tomato,North,16.46953781875338,23,429.0296625538917,1.5990532248373395,2.1465215365191557,4.825766440960121,0
Cucumber,South,6.239798363837555,21,434.94385956987225,1.5971442250827315,2.446635969105156,2.366196256541713,0
Potato,North,33.15729601014421,27,528.8566378924002,7.538503608519761,1.8714672647396091,3.665895639912991,1
Potato,North,37.72573311816368,28,667.751355736865,2.0329690901149147,1.330020766068352,1.734545793421748,1
Carrot,South,5.323669063460045,35,448.8436123126421,2.0112123302840166,1.763205306481245,3.6653584600264333,1
Tomato,West,12.488315065228193,26,346.02226053169267,0.8004608846374647,1.0922949594644584,2.8812933312265487,0
Tomato,South,18.51374111031252,25,353.75599740786134,6.907650306338808,2.487949545131909,4.497377640555971,0
Potato,North,14.017575595116313,21,405.76695583598763,3.53011746599727,2.043247477825888,2.8618755015354806,0
Carrot,North,10.094265869128405,30,535.7280044962077,2.676921911060384,1.560565089803821,2.0410819563447573,1
Tomato,East,13.253981683977205,28,438.33751042009027,1.132445597441045,2.7110849411585685,0.9381782891403659,1
Tomato,West,10.883165991928095,21,324.3159678493484,0.5168718041318242,1.9051830049954184,2.6093799362995793,1
Cucumber,North,15.302488173419597,29,433.03481300372556,1.5699713704426943,1.521696010425671,7.297423548427183,0
Apple,East,9.25963535297494,27,426.75419397157503,0.681429818424858,1.9877182946080456,5.528004339191257,1
Carrot,West,127.10818415139501,33,861.993313210349,4.587260118081289,1.6167760470659485,10.637877871566968,0
Potato,North,10.394814111879601,19,418.0562784200117,1.8305760069655101,2.6148395406864497,4.201344676182864,0
Apple,West,10.335019435447077,26,220.35685029327118,1.4211888634884122,2.2933054079877837,2.389267729112432,0
Cucumber,East,23.697639089480003,23,382.86563987927485,10.038170331706008,1.875243550409999,4.053176810269076,1
Potato,North,11.409010432222171,28,692.3276065564585,11.662622132329298,1.664893975252723,6.136742912573426,1
Potato,South,25.53138700168734,35,635.8762472689551,0.17939481716334746,2.234836160355244,3.922770690051496,0
Cucumber,South,19.17874303033935,18,468.3843834230708,2.097964626966862,2.3682860365736147,4.281447941875082,0
Tomato,North,13.308310485795996,21,386.9694460244593,2.1261143138890506,1.6868164721218337,3.0161317923883146,1
Tomato,North,21.492068320322343,29,406.42878631365426,0.2458611851412088,2.316034496323961,2.266542133257124,0
Apple,East,5.861844359217735,32,419.20851922184147,2.6873906000189547,2.4181033075877005,5.978902294894928,0
Carrot,East,40.0526148030027,27,459.2094798355688,3.605988404934799,2.6382533538590365,3.516773800312601,0
Tomato,East,19.460877442589158,21,291.9149977181368,3.355184144029786,2.5263241533998175,1.593282020966867,1
Carrot,North,18.149381081911816,34,500.60669273604947,7.014699169785221,1.8179828217259886,2.924102197123944,0
Potato,West,12.019922780238314,31,559.0632753061113,1.9539082212359327,2.172108160480483,1.6478209602706764,0
Cucumber,West,30.70398301309908,35,302.62933777640836,1.204138170012089,2.517736783309817,3.424930786310334,1
Apple,North,27.91646153920602,31,470.30844611828167,1.6337260332095958,2.446099907156506,3.0894211486020238,1
Tomato,West,17.345588374922652,23,454.65899255993526,2.805673144336946,2.1186084027218346,3.720676238043588,0
Apple,South,31.18009152468042,29,538.0764376235701,4.88015219867538,1.7516465017927219,1.1531780594746073,0
Carrot,North,39.6825208727827,28,484.4127378300246,1.222893805892261,2.0471780393035655,6.148515301246722,0
Cucumber,South,21.531602224788884,18,512.3185312479735,3.262958000458356,1.3926112355717297,8.06731168361428,1
Carrot,South,9.43341544233151,23,363.71203092183464,3.711301561270561,1.9363562821490712,4.464768229111249,0
Apple,South,9.367932717375854,28,300.7312910395324,2.1446657450178037,1.7808752143672089,6.967807924335329,0
Potato,East,13.022216051822381,20,352.02843414485795,1.9184415625576794,2.0901276972131977,5.6833997586627945,0
Potato,South,15.783076174296863,22,371.53599360596144,6.096522607766324,1.8798533160381545,1.9871381136948625,1
Carrot,East,39.97568192343549,24,367.45263743388307,2.677747308084328,1.1011209626190916,2.5229312268843316,0
Cucumber,North,18.698361413181402,23,380.61324833014504,7.074192785219515,1.536282524038968,1.5684516791439138,1
Carrot,East,10.279913475022273,27,328.55760683302736,1.529681710688322,2.111180980369541,5.768813655062885,0
Tomato,West,40.326650885265565,24,398.61775507315457,5.228799384525272,2.1589509566818887,3.061105171392947,0
Cucumber,South,50.022042706538166,22,1164.6611243161085,4.715466723190164,2.864172554724518,7.240798964588326,1
Cucumber,South,14.975737837773709,27,422.5171760275113,0.7593826466403304,2.145838008994937,5.034620495961511,0
Carrot,West,11.816459498035861,18,485.2390156468472,4.585978401083415,2.2985233388413766,1.565598508314207,1
Cucumber,East,25.41281124775,14,434.9145786458095,7.635181599283816,2.112377354222115,12.820670410230852,1
Potato,South,28.94447118417817,21,644.819216761361,3.871776079382286,2.3385568719683225,4.735367832000156,0
Apple,East,21.168018397161482,36,312.33320780623154,0.8972960123159784,2.4326498203902505,7.577332781735898,0
Potato,West,26.81463264296341,27,724.5792705552614,4.604328926946371,2.0507177464370954,5.768222835777533,0
Cucumber,South,16.61152221084961,26,419.01266336089856,8.661320245249911,2.122767333696273,8.29554947365514,1
Apple,West,18.396768095523885,20,395.2263833613696,0.9461954678338799,1.5163072217888032,1.6836946517161806,1
Tomato,East,64.58679744986429,25,1029.4554744862405,3.216390976869949,1.242212196618997,6.238397391058327,0
Carrot,East,6.675317161170932,25,290.6155357075225,10.966035239195218,2.543276559223932,4.721598445972642,1
Cucumber,East,12.18150077885583,27,501.62594035752085,4.232381176761828,1.9968819442584766,2.3889822336048887,0
Carrot,North,24.587525450641813,24,497.4040906308884,2.4380040654489252,1.2453799476161391,1.3184168530487008,1
Apple,West,19.258313500181025,28,336.37651932248195,1.9541987891891037,1.5539527946334362,3.8303134304172435,0
Carrot,East,21.61543379614768,23,366.24485603957436,0.9375100944670455,2.5454951149268674,3.2702738013102453,0
Cucumber,East,8.159940332003115,27,203.140075783657,1.9478631219935565,2.464912549192734,3.194476414010257,0
Cucumber,North,8.929341928495045,25,465.9607820797468,2.762838909724989,2.0663887477200262,2.0709071539897477,0
Potato,North,29.200104533990668,26,621.7225520043752,5.678876957113359,2.540396677874658,1.7616479673696728,0
Carrot,West,14.17606416870724,23,258.2319301559032,11.778163878261378,1.230284135605005,5.053760419299841,0
Carrot,West,19.291315809726996,35,416.06604054198004,5.218231430147621,1.9871197922450876,5.530311699821083,1
Potato,East,5.70466151609427,24,219.12900885340977,2.863036984158855,1.7598804375035977,3.0022339766105675,1
Potato,West,26.855627634931352,15,415.89904943607314,3.9833626024290547,1.546758756046984,7.496862224848474,0
Carrot,North,20.27499675470152,24,531.7679313554631,1.114550520023353,2.006087768545626,10.955515593772914,0
Apple,South,25.110402728148394,30,466.8125263496866,0.9801824178660298,1.2830907937622378,4.356077540071766,1
Apple,East,12.874168704019278,32,414.7612677714591,2.99273772028004,2.2781771163461255,2.458792275740387,1
Tomato,North,7.1378480602033445,23,343.99546866185904,7.357759066622194,1.4544983557977322,3.254312634247481,0
Potato,North,13.580001916112732,35,361.3064434593366,6.667399033142156,1.2912002581593724,2.954979120042643,0
Apple,East,22.120089076127826,21,523.2115957748807,7.832757157728452,2.404587417777277,1.7752571938669677,0
Cucumber,West,12.068738998774563,23,399.47391009063705,2.4679165081895755,1.5253216811887405,1.9497981381016105,0
Cucumber,East,32.74684976246322,23,657.667897400432,3.1739916648863806,1.7398018520518328,4.188700068462984,1
Potato,North,43.53867083681013,25,165.42003827407223,3.41461505249219,2.509773740769782,3.2893799790614917,0
Cucumber,West,22.95483780942764,19,497.99594008040185,7.2300945775366445,1.9356922966174366,1.822691074998834,0
Tomato,North,16.76777139711786,20,393.0848126316263,4.304895541507505,1.6974158268002895,1.3912748369232741,0
Cucumber,East,24.992231072931048,23,230.5463253817088,3.412200114623256,1.5707783820197945,3.7234185037884218,1
Tomato,East,11.041282508428239,28,377.5461724317671,5.337193877288255,2.207906182549504,3.1562128920359145,0
Carrot,West,14.088607614955876,21,373.2525944933286,2.4496160447634865,2.008960652718118,4.057241514785458,0
Cucumber,West,34.63625186122538,25,320.07564391359637,4.986005385440918,2.990871647279854,1.121236993588884,1
Cucumber,North,9.31487021439059,30,504.1777005121171,5.083229448830051,2.2947310060268484,1.925717863968435,0
Apple,South,14.462320139652899,26,328.7328640049047,0.5635573445932766,2.538849307904916,4.880345224033993,0
Carrot,North,14.249427416493816,27,363.76692877315827,0.8752204955274386,1.9869575301504705,0.5177088277865035,1
Potato,West,29.26360094151373,23,664.3609206534206,3.3316652138490417,2.467077054908078,2.6460493108172893,0
Potato,East,5.891610884253046,26,399.1975944366183,1.9470358597839297,1.924750680802194,7.506641681978713,0
Tomato,West,15.399502461709334,23,395.4244291303799,1.3654638052537504,1.8143213246104628,2.21967571037241,0
Cucumber,South,26.716065586237853,22,707.6601054862433,1.4783949641066136,2.4896533430081043,4.664626934931919,0
Cucumber,South,27.686253626403982,25,468.162637864958,1.9900983033998814,2.083827563201577,12.469951367250093,0
Cucumber,North,17.716657821307244,28,487.6589421375873,6.7274895266350345,2.86170246334543,5.150115703297282,0
Apple,West,14.443170276143242,26,393.47874056502474,1.0883014215208764,2.441995711411909,4.93040878538496,0
Potato,East,12.826129403106524,21,331.3793550657033,2.76477495128974,1.5222452591005162,3.0542396245344614,1
Cucumber,South,24.65956247164757,24,270.6332933859,2.012697761251635,1.3717771922276119,1.8311219408112398,0
Carrot,North,12.129692877620146,24,602.4006580464667,6.573683784799278,2.492240582143041,8.035096961639859,1
Potato,West,19.75569483168732,28,654.926988660595,4.446686053120911,1.9322794267843402,5.884660331233448,0
Carrot,East,19.800204933878017,25,362.55510886425816,2.5773079279517868,2.108819476281928,7.038217165407444,1
Carrot,East,41.086410242774754,27,520.7280111276407,1.0174456543715236,2.352593513064955,3.8494420505151106,0
Tomato,East,16.63127655116664,17,337.5819687014868,2.079509462945163,2.672122917085624,3.273251810626847,0
Tomato,North,6.797938230222602,19,407.0850313163569,2.553769085793589,2.40619442074766,5.516627985049012,0
Apple,East,45.0464868944469,25,487.0447374755763,12.77410721687239,2.3476415169606972,7.761961890013768,1
Apple,West,19.665475779974397,21,316.68720663264696,2.8850315176987045,1.2364465189358564,2.857536167384324,0
Apple,West,30.251267095217536,29,212.92673481291868,2.9272310817505103,2.2787756096969645,4.671668537898889,1
Tomato,West,16.43277125732809,19,261.4554752313264,4.936316451685988,2.1402405924034924,2.0986619509641704,0
Cucumber,South,18.82915878249325,20,659.8005714562565,5.214174312085492,2.343587207638099,4.0423548617273095,0
Potato,North,3.593952098622182,19,296.36459545443404,2.7107227325039136,1.8858082014388753,2.9056958429963258,0
Potato,North,8.353187281579107,19,372.9558412710954,5.1843999976816235,2.289990414650931,1.4187096005797755,0
Tomato,North,8.488061470995149,31,413.4246814745097,8.841486406989695,2.6580073839422753,10.42637871720532,0
Apple,North,31.671925006924987,16,611.0926713660112,8.108575096825279,2.1997555891015224,3.108587233738445,0
Apple,West,17.949568886994065,25,303.58200475992703,4.9485126515924245,1.7212906659256415,3.2378467517830596,1
Potato,East,12.252856182960734,30,291.2304355695372,2.226487607084022,2.3143347090031137,2.0386553574725172,1
Cucumber,West,25.618431807467804,26,388.9423114203417,3.1819490419317513,1.6812334945963632,2.7065068987899226,0
Cucumber,North,20.974060385693313,26,361.5567635843388,4.19395007809877,1.0732830631296248,7.369470866754065,0
Cucumber,South,11.033387839712592,32,522.9873550115562,2.3753793713116784,2.7067052617767575,4.2525521844568175,0
Carrot,South,10.603631978219632,24,272.4121937221844,4.544185513406608,2.0741271373298145,3.5293910695637627,1
Tomato,West,18.32609715470695,24,291.8649448220466,6.2983112047394405,1.6983681323472721,2.680417001907972,0
Potato,South,15.594447082359943,27,242.3286805409244,6.4637467707276635,1.7012626905508657,5.196119762136944,0
Carrot,South,6.777093587014436,21,501.6427355444838,6.160798225015013,1.6177039787603114,6.805355255437944,0
Apple,West,11.744746442859807,23,496.78077733325875,0.8578956855962457,1.8322692801066538,3.1576765566384655,1
Tomato,South,20.27555930705521,22,666.684149780941,3.5029231508395773,2.2257825994144165,1.9973519985229964,0
Tomato,North,20.707668802453142,25,302.47277822780666,1.6508605149856588,1.8131297864326057,4.7148083544867925,0
Cucumber,East,22.23309815428291,29,309.44516289837225,2.210581089149825,1.6328216336672365,2.6677630333917,0
Apple,South,11.335565547118112,18,294.942280963784,0.8494345558295224,1.8491274239656281,3.6625793273562306,1
Carrot,East,30.182061729572407,32,449.4361372338876,6.44157104149241,2.1706872368487904,10.212233841950232,0
Potato,South,24.15674693628396,27,259.2919439476083,2.3828255719086098,2.2995774167394263,5.315334041603162,0
Tomato,South,39.30362007466599,35,174.63359291070097,4.542908254443435,1.2282278207692305,5.253134992998749,0
Carrot,South,29.53845570063885,26,450.49549992677004,10.158190240792049,2.1502491227836336,9.296881952305517,0
Cucumber,East,15.09159936691854,15,450.4319438871365,2.4990959964892374,2.0649483710592764,3.734295327215152,0
Apple,North,14.650208594146823,32,252.43109277594115,3.3445737360762258,2.0170994813277177,1.662935135503794,0
Tomato,South,34.27847361247663,26,414.4585788640443,8.893478314388604,2.423992074270857,2.1618338988144674,0
Carrot,North,3.260282330306982,23,337.44723208711576,2.3200294025957797,1.6954253131011343,3.7752616119110987,0
Tomato,South,30.378585709137482,20,248.70559061310703,4.711321941898618,1.732683152157862,6.175546710409237,0
Tomato,West,26.02778069405256,24,539.6386138026769,7.262495538830399,1.6387532610832642,1.5696992342350096,0
Tomato,North,29.614924386566965,24,412.44201957039024,1.049835998377918,1.5573948009914267,5.102748733697403,0
Potato,North,23.537000048264915,25,533.06910743469,1.6693235483241295,2.642425858333314,1.8971417352335131,1
Cucumber,South,12.745984397347812,24,546.574884111046,3.167362807516637,2.5878935043936906,1.5579531248180611,0
Carrot,North,21.656411061361133,21,653.1198252213027,2.8589916794821146,2.8292833563105693,2.174893240722687,0
Apple,East,38.49652887511071,29,378.5486810119465,0.727658092146573,1.9914068877736857,2.940350863060226,0
Carrot,North,25.768639103151582,23,587.5530054518744,4.991932375731789,2.280958183455352,3.550692954015384,0
Cucumber,West,20.166197426645894,15,612.0548705539146,8.20715092239307,1.191134505100197,2.000417899822464,1
Carrot,East,18.619426686764776,31,527.0098797017777,2.259457249358003,2.3626832617130513,1.7633858680499475,0
Cucumber,North,21.0971302418111,23,337.1854756629958,1.2856058320581476,2.5144005299896666,2.5066450197323604,0
Tomato,East,14.839234605648727,22,262.41311772848536,0.7973729269957466,2.322458123455911,4.186901256836631,1
Carrot,South,25.521131226737634,31,394.1535356312306,6.25963823214459,1.702352690052058,1.9467641833197236,0
Potato,East,25.843412863705307,23,467.25068792431716,0.7930473830927337,1.6791485083528819,4.10769956927596,1
Potato,West,32.52148444077237,26,459.1850231677143,2.303066858716867,1.7707161472398312,3.550338540757648,0
Tomato,East,14.126586902343623,18,624.5956131492724,5.000142827685413,1.7215533906226348,1.671692382603951,0
Apple,West,15.272974258200293,23,741.6363797102146,8.676611624636905,2.7854852002654926,3.2085565945829004,1
Tomato,North,24.123418637583576,27,391.3336050966399,6.412929429976466,2.3228145137470597,1.63159259338807,1
